transaction_id,user_id,date,amount,category,payment_method,merchant,income_level,is_periodic,location,age,employment_type,account_type,subscription_type
f72a35f9-990e-4595-ba9a-2642b12f35df,466,2025-06-02,316.94,hammadde,EFT,Şişecam,corporate,False,West Razı,62,kobi,kurumsal,None
83be4737-dd9b-46c8-85dd-0848ed16753b,466,2025-06-15,447.43,internet,Havale,Ertaş Alemdar Şti.,low,True,Cebesoystad,29,freelancer,bireysel,Netflix
387fdea6-baac-4d23-b43a-2931c56b9fd7,467,2025-07-08,1068.97,lüks giyim,Havale,Aslan Şti.,high,False,Bağdathaven,41,full-time,bireysel,None
a8ea9dea-2fbf-4883-bcdb-1ab07276dc8a,467,2025-06-06,849.97,sinema,Kredi Kartı,Çetin Akça Ltd.,medium,True,Aslanview,49,öğrenci,bireysel,Netflix
6118e85b-17b8-436f-84b4-9936076411e6,467,2024-12-11,5.0,yurt dışı alışveriş,Nakit,Sezgin Ergül A.Ş.,high,False,Hudaventborough,31,öğrenci,bireysel,None
2b57b678-4fe9-4d60-a6a7-2ca502acce41,467,2024-12-20,124.87,sinema,Kredi Kartı,Hançer Akar Ltd.,medium,True,Port Urhan,25,freelancer,bireysel,YouTube Premium
f7e26ee8-f947-4fe5-861c-6bac76169b2a,467,2024-11-25,676.49,tatil,Havale,Turkcell,high,True,South Mükramin,37,full-time,bireysel,BluTV
a9192bed-84f2-4352-a6b2-f078dd92e25f,467,2024-09-27,182.27,giyim,Kredi Kartı,Mansız Yaman A.Ş.,low,False,Port Börteçin,55,freelancer,bireysel,None
813dccd5-7597-4d62-ac02-d20d90df274b,467,2025-03-17,490.78,kira,Kredi Kartı,Yılmaz Şti.,medium,False,Ömriyeton,49,öğrenci,bireysel,None
4f66aca7-8575-4cf4-a217-e2b35f6aa511,467,2024-12-19,185.79,market,Nakit,Akar Şti.,medium,True,Tarhanstad,52,full-time,bireysel,Netflix
5b8bd14e-4342-4b2e-b7dd-fc4a149793db,467,2025-07-16,586.44,ofis kirası,Nakit,ŞOK Marketler,corporate,False,Zenginfurt,47,kobi,kurumsal,None
9664ff31-bd44-403e-91cd-51d84c474dee,467,2025-01-12,898.24,sinema,EFT,Öcalan Aslan Ltd.,medium,False,South Gülözge,59,öğrenci,bireysel,None
48a13874-622a-4224-9723-d3337c549cfc,468,2024-08-14,22.17,vergi,EFT,Petrol Ofisi,corporate,True,South Özlüfurt,33,full-time,kurumsal,Spotify
b1920bbe-28b7-4350-b88d-212e74e43af5,468,2024-09-22,224.78,spotify,EFT,Hayrioğlu Şti.,medium,False,West Gülinazmouth,63,kobi,bireysel,None
42d47038-4205-4092-837c-745452169c6c,468,2024-11-26,639.97,ulaşım,Havale,Petrol Ofisi,low,False,Port Günserchester,54,full-time,bireysel,None
3488bcc8-9c12-473a-ab64-0e4d2e36bb27,468,2024-07-23,80.18,restoran,EFT,Akdeniz Zengin Şti.,high,False,East Hükümdar,22,öğrenci,bireysel,None
b067605c-3365-4407-9993-958d50e8f0be,468,2025-03-25,334.19,yurt dışı alışveriş,EFT,Zorlu Şama Şti.,high,True,Port İlsubury,43,öğrenci,bireysel,YouTube Premium
07804924-47c0-4309-9208-b0807b1e8eb7,468,2025-02-09,687.5,elektrik,Havale,Akçay Ltd.,medium,False,Fıratville,40,full-time,bireysel,None
289b01ae-1201-4993-a24e-ea2599f9a340,468,2025-05-20,640.49,spotify,Nakit,Bilge Alemdar A.Ş.,medium,False,South Bilginurbury,57,freelancer,bireysel,None
5a4b2a44-49d4-4953-a702-a7a31bc9bd2a,468,2025-07-17,565.39,internet,Nakit,Güçlü A.Ş.,low,False,Aslanhaven,29,öğrenci,bireysel,None
22df7f98-5190-48d1-8b85-a9df63780cf6,468,2024-10-22,841.3,market,Havale,Ergül Ltd.,medium,False,New Ferahdibamouth,33,kobi,bireysel,None
e4a17fc6-39ce-46f2-be23-94ad8a689dda,468,2024-09-16,750.21,tatil,EFT,Zengin Arsoy A.Ş.,high,False,Fıratmouth,44,freelancer,bireysel,None
5918bf1d-3604-4941-98e6-039a21152652,469,2024-09-09,368.82,market,Havale,Ülker Bilir Şti.,medium,False,Lake Ziyaettin,48,kobi,bireysel,None
6fb07b1a-5b5b-4300-b870-7dff614a0553,469,2024-09-21,1230.17,market,Havale,Zengin Manço A.Ş.,low,False,Ergönülburgh,31,öğrenci,bireysel,None
533543c7-6d08-403e-b647-aacd62ab6209,469,2025-05-31,461.05,market,Kredi Kartı,Sakarya Ltd.,medium,True,South Çıvgıntown,51,öğrenci,bireysel,Spotify
eaa65397-e92f-415b-aeba-bfa02f25fe9d,469,2024-09-14,776.07,fitness,Havale,Manço Ltd.,high,False,Port Esengün,33,öğrenci,bireysel,None
31d2739b-b684-41ea-adb4-1997259381a4,469,2025-07-14,508.54,spotify,EFT,Seven İhsanoğlu Şti.,medium,True,Akçayfurt,49,öğrenci,bireysel,Spotify
4fa39ebb-0a27-41d3-a76c-609c672fa26a,469,2025-06-08,5.0,market,Havale,Manço Ltd.,low,True,South Oganerchester,40,öğrenci,bireysel,None
707ae541-5908-4a67-86d4-ec78636cbda6,469,2024-11-18,984.43,fitness,EFT,Duran Ltd.,high,False,Tarhanland,26,öğrenci,bireysel,None
f34aa784-471b-4b17-886e-2c0a3453bf35,469,2025-07-11,498.21,market,Nakit,Türk Telekom,medium,False,Ülkerborough,35,kobi,bireysel,None
4a2bdda4-edd5-4d82-b36f-63b0d6d41c32,469,2024-12-09,551.44,sinema,Nakit,Migros,medium,False,New Efetown,44,full-time,bireysel,None
1e213ead-87b3-49a1-8838-77251e297a21,469,2024-10-23,210.42,kira,EFT,Arsoy Sezer A.Ş.,medium,True,East Uğurchester,18,kobi,bireysel,Spotify
ca338144-7893-4ef3-9b3b-099565b9fc18,470,2025-06-03,617.25,market,Havale,Demirel Sezer A.Ş.,medium,True,West Tandoğdu,20,freelancer,bireysel,None
92f62a83-5a75-4749-a0d7-594fb53b4430,470,2025-03-25,70.18,yurt dışı alışveriş,Havale,Tevetoğlu Ltd.,high,True,East Nurkanmouth,62,full-time,bireysel,None
c4774f55-35b8-4009-9a92-9d123867d9ef,470,2025-04-16,365.45,telefon faturası,EFT,Şama A.Ş.,low,True,Güçalmouth,29,freelancer,bireysel,Netflix
5a6bace6-bad8-48c7-bb36-11443a0774bc,470,2025-01-17,769.49,market,EFT,Güçlü Şti.,medium,True,North Lütfi,27,full-time,bireysel,BluTV
f3571fbf-a3a7-4e75-83db-27a5f437b5bb,470,2025-03-16,715.4,restoran,Havale,Arsoy Şti.,high,False,West Şamiha,64,öğrenci,bireysel,None
d6add980-bd5c-4ceb-bccf-088df720f5aa,470,2024-11-08,31.01,sinema,Kredi Kartı,Ülker A.Ş.,medium,False,Ökkaşfurt,58,freelancer,bireysel,None
8f492934-d65f-48e1-acdb-c9924e5cc8bd,470,2024-12-22,5.0,fitness,Kredi Kartı,Selçuk Ecza,high,False,Elhanborough,37,öğrenci,bireysel,None
a364654a-5752-4e02-b2cb-4cefda039a75,470,2024-08-18,746.62,market,Nakit,Şener Şener A.Ş.,medium,False,North Bulunç,60,kobi,bireysel,None
e4ddca42-9a4c-4bc5-ba86-37f9985975fe,470,2025-02-26,244.86,ofis kirası,Kredi Kartı,Mansız A.Ş.,corporate,False,East Vedatport,57,full-time,kurumsal,None
50e4117b-1ec9-4605-b847-99b3b520ecdb,470,2024-09-03,758.34,yurt dışı alışveriş,Havale,Havelsan,high,True,Tarhanmouth,19,öğrenci,bireysel,BluTV
faf325c5-0da4-49ff-b536-6e5a15b0d2c2,471,2024-12-07,924.96,telefon faturası,Havale,Şensoy Şti.,low,True,Gülfarifort,27,kobi,bireysel,YouTube Premium
9d37d4f4-3aff-43f4-a6cf-2038a9df2c9e,471,2024-11-16,499.2,internet,Kredi Kartı,A101 Yeni Mağzacılık,low,True,South Baykanstad,26,freelancer,bireysel,YouTube Premium
03f35b89-538e-42fd-a3d6-31ee566cfe81,471,2025-05-24,779.53,giyim,EFT,Turkcell,low,False,Lake Akalanborough,29,kobi,bireysel,None
cdca7b8e-638b-4d96-8209-7dbcb7d20770,471,2024-10-25,638.85,telefon faturası,EFT,Ergül A.Ş.,low,False,North Vacibeton,55,full-time,bireysel,None
36cb3ce0-a57f-48cc-bd27-3c47b6ee0d5b,471,2024-08-12,739.54,elektrik,Nakit,Turkcell,medium,False,North Sümeryabury,19,kobi,bireysel,None
ad171808-2da5-43b9-9aff-7ae44495949e,471,2024-08-09,612.09,market,Havale,Oyak Renault,low,False,East Atılgan,21,öğrenci,bireysel,None
fb716c55-f869-4a6d-967d-f5ac62e1c2c3,471,2024-11-30,1205.1,kira,Nakit,Arslan Şti.,medium,True,Demirelland,37,kobi,bireysel,Netflix
2cd3e72d-999d-4950-8af8-1133c24ceba0,471,2024-09-07,881.24,sinema,Havale,Hayrioğlu Dumanlı A.Ş.,medium,False,Melihcanberg,30,freelancer,bireysel,None
c283c5df-3fe3-405c-9eb3-8e842379ebb8,471,2025-05-02,487.39,tatil,EFT,Demir Fırat A.Ş.,high,True,East Oğuzmanburgh,38,öğrenci,bireysel,None
cb284992-6adb-45a5-ac3b-f8926f60de66,471,2025-04-30,494.83,sinema,Kredi Kartı,Tarhan Ltd.,medium,False,Saçıside,51,freelancer,bireysel,None
59476f6e-81d3-44aa-81b5-cf3bcd460ef0,472,2025-07-05,483.07,lüks giyim,Nakit,Akçay Sakarya A.Ş.,high,False,Zenginbury,19,full-time,bireysel,None
37011230-0f08-4443-8827-f49d979cabff,472,2025-02-27,749.83,internet,Kredi Kartı,Gülen Şti.,low,False,Basriyeville,56,öğrenci,bireysel,None
88ff48b6-e27f-4749-a04c-911d67cbeed9,472,2024-10-16,1209.38,ulaşım,EFT,Tüpraş,low,False,Zenginchester,20,kobi,bireysel,None
4d93c507-0366-4ba4-ab2c-5be9ef9a9045,472,2025-05-28,258.65,ulaşım,EFT,Masomo,low,False,Güçlüchester,55,kobi,bireysel,None
01a3c8b1-ce77-4aa1-96f1-e3d39fe6bd6b,472,2024-11-13,681.17,personel maaşı,Kredi Kartı,Mansız Ltd.,corporate,True,Sevdinarshire,25,öğrenci,kurumsal,Spotify
f9689a6d-0473-4017-a0ca-4f9e282da054,472,2025-02-23,1162.8,elektrik,EFT,Soylu Sezgin Ltd.,medium,True,Mesturberg,54,freelancer,bireysel,Spotify
a6d93467-fdc3-41da-baf3-bf0eabdecd43,472,2025-06-11,346.37,sinema,Havale,Şener Ltd.,medium,True,Yılmaburgh,45,full-time,bireysel,None
ab8cb8df-ad84-4f66-b9db-3bb210d967bf,472,2024-12-22,438.05,fitness,Kredi Kartı,Bilgin Ltd.,high,False,Nesipbury,32,freelancer,bireysel,None
bf7cb438-751a-4aac-aa21-9e9cbf9fd0ae,472,2025-06-19,345.51,sinema,EFT,Tüpraş,medium,False,Durduport,22,full-time,bireysel,None
430f0a4a-ce20-44b7-a76d-34f938e0a520,472,2025-06-19,660.8,sinema,Kredi Kartı,Çorlu A.Ş.,medium,False,Yılmazborough,30,full-time,bireysel,None
31fe2915-0e06-4cff-b2f9-acdd781db53c,473,2025-02-17,1349.47,market,EFT,Durmuş A.Ş.,low,False,West Omacaland,27,full-time,bireysel,None
dea267f3-be37-4ee4-8c5b-7b7898e054c4,473,2025-04-07,358.74,elektrik,Havale,Ford Otosan,medium,True,Ergülburgh,50,freelancer,bireysel,BluTV
412b06dc-a69d-4a17-bf3f-99be4787965d,473,2025-06-02,1144.98,spotify,Havale,Durmuş Şti.,medium,False,Fıratbury,48,freelancer,bireysel,None
6942c91f-f150-4450-ac00-ad279f99aada,473,2024-10-10,680.02,kira,Kredi Kartı,Durdu Kısakürek Ltd.,medium,False,Port Muktedir,31,full-time,bireysel,None
1ddf6477-279c-488e-99dd-1e260076e71e,473,2024-11-12,387.15,lüks giyim,Havale,Tarhan Gülen Ltd.,high,True,East Muhiye,33,freelancer,bireysel,Spotify
e860265c-02d9-4f60-b505-3d2bde4320b2,473,2024-09-18,702.19,market,Havale,Ülker A.Ş.,medium,False,Port Aygönençmouth,53,full-time,bireysel,None
88245cb7-08ef-4d1d-bed8-a99767f2717d,473,2025-07-10,681.9,sinema,Kredi Kartı,Turkcell,medium,False,Lake Üsame,22,full-time,bireysel,None
0daac8d3-3044-45ca-b213-0891c0eaeb5d,473,2025-03-19,70.39,spotify,EFT,Zorlu Ltd.,medium,True,Lake Masar,40,freelancer,bireysel,None
2f982b94-37fe-4746-a60a-6c94ce72c73b,473,2025-01-27,439.92,internet,Nakit,Şener Akçay Ltd.,low,False,North Tanyuton,22,full-time,bireysel,None
dd82010c-9c5a-484f-860b-7b3d069ad439,473,2025-06-25,785.01,sinema,Kredi Kartı,Manço Akçay Şti.,medium,False,West Ermutlu,59,full-time,bireysel,None
d63ef90a-2680-4627-aa99-dc983ee3329a,474,2024-12-16,253.83,lüks giyim,EFT,Vestel,high,False,East Barışcanbury,42,öğrenci,bireysel,None
48a6809f-6602-468b-ace5-8fb6cdf98a62,474,2025-04-13,409.86,market,Nakit,Tofaş,low,False,East İncifirfurt,40,freelancer,bireysel,None
96ef1a92-8d65-487a-a052-11daf313f246,474,2024-12-07,549.39,internet,Havale,Sezer A.Ş.,low,False,Selerbury,53,öğrenci,bireysel,None
09719a1d-7f0d-4b8b-b273-d4845c37ffac,474,2024-09-23,642.21,yurt dışı alışveriş,Havale,Ford Otosan,high,True,İlterişburgh,58,kobi,bireysel,Spotify
e4e984ab-52cf-4566-8aed-0e518072f4f7,474,2025-01-10,630.64,ofis kirası,EFT,Zorlu Yıldırım A.Ş.,corporate,False,Korutürkfurt,37,kobi,kurumsal,None
84695c3f-c496-4d63-b477-8c7f20931fbd,474,2024-10-29,539.63,market,Kredi Kartı,Çorlu Bilir Ltd.,medium,False,Lake Rahmetmouth,39,freelancer,bireysel,None
00b0f989-86f4-4587-a7df-e43cac4d0d2c,474,2024-07-30,434.61,kira,EFT,Türk Demir Ltd.,medium,False,South Önsal,49,öğrenci,bireysel,None
b48f771f-ffcd-43f4-a741-340642cf0325,474,2024-12-24,131.91,yurt dışı alışveriş,Nakit,Hançer Şti.,high,True,North Nezengül,19,kobi,bireysel,YouTube Premium
dee74a55-3efc-453c-b6db-8597b9699f0d,474,2025-06-28,783.82,giyim,EFT,Mansız A.Ş.,low,False,Arsoyside,30,full-time,bireysel,None
ca5de998-ee61-40e6-ad67-dc3e6b44ac00,474,2025-01-07,862.39,ulaşım,Havale,Petkim,low,False,South Tekinerberg,55,full-time,bireysel,None
00227557-74bf-4dbe-a3b5-4f1c3b5a2690,475,2025-01-02,552.8,telefon faturası,Nakit,Petkim,low,True,New Kamar,36,full-time,bireysel,Spotify
614ce639-2b7f-411f-a737-d7a3a185777b,475,2025-03-12,506.0,sinema,Nakit,Arslan Akdeniz Şti.,medium,True,Akarfurt,41,full-time,bireysel,Spotify
7ccfe0c1-f407-4090-894b-605b9f64ea69,475,2025-01-05,635.84,internet,EFT,Çetin Durdu Şti.,low,True,West Annak,19,freelancer,bireysel,BluTV
b84d9273-f4e8-478d-add8-2460458f87bb,475,2024-11-14,625.51,spotify,Kredi Kartı,Oyak Renault,medium,True,Lake Neval,44,full-time,bireysel,Spotify
42c7292a-89f1-4349-8c36-1cb2b219f01c,475,2024-09-24,5.0,restoran,Nakit,Akgündüz Gül Şti.,high,False,Port Zihni,56,öğrenci,bireysel,None
02e665a2-84b5-4ad3-bc8c-1b61ab408db5,475,2024-11-01,474.49,spotify,Kredi Kartı,Ertaş Ülker Şti.,medium,False,South Baymanfurt,43,öğrenci,bireysel,None
58655c67-e1c2-4992-999a-26f8b7b4a62a,475,2025-01-14,471.49,market,Kredi Kartı,Bilge A.Ş.,medium,False,Port Korkmazalpstad,56,freelancer,bireysel,None
20b55655-9ff7-428a-99de-212fab048b5a,475,2024-08-07,215.96,lüks giyim,Havale,Türk Hava Yolları,high,False,Ünekmouth,59,freelancer,bireysel,None
c53d0b13-f60e-46e1-86c2-fac649834c71,475,2025-03-25,1029.46,personel maaşı,Nakit,Çamurcuoğlu A.Ş.,corporate,False,Çelikkanmouth,40,freelancer,kurumsal,None
eaab0776-f870-4ec1-b0fd-2d21301625a4,475,2024-10-09,480.45,sinema,Nakit,Zengin Kısakürek Şti.,medium,True,South Ertuncayhaven,42,kobi,bireysel,Spotify
a93c2ca3-2069-47cf-967a-707e85b2bf3a,476,2024-08-02,424.92,lüks giyim,Nakit,Bilge Gülen A.Ş.,high,False,South Sevlachester,30,full-time,bireysel,None
7891c4ce-06d8-4c2e-ae84-a0b04e2803b8,476,2024-12-19,546.58,market,Havale,Tevetoğlu İhsanoğlu Şti.,medium,True,North Gülgüzel,45,kobi,bireysel,Netflix
a70c2688-7bd4-478a-b875-6001a48c3508,476,2024-12-13,422.88,restoran,EFT,Zengin Eraslan Ltd.,high,False,Nakipport,23,freelancer,bireysel,None
5a717659-9eb9-4feb-9e63-9abe9bdc968f,476,2025-01-16,972.84,market,Kredi Kartı,Yıldırım Ltd.,medium,True,Şehametport,53,freelancer,bireysel,BluTV
848f774a-3c62-40e7-b744-7b90eb85f366,476,2024-11-22,387.14,internet,Kredi Kartı,Roketsan,low,False,Lake Tezcantown,60,kobi,bireysel,None
d91b6309-2c96-4999-b777-0c6af5eb49e1,476,2025-05-15,253.03,market,Nakit,Korutürk Sezer Şti.,medium,False,New Uzbaystad,18,kobi,bireysel,None
980df486-3ada-4914-92be-b973417e42c6,476,2024-09-11,247.65,internet,EFT,Şener Arslan Şti.,low,False,Mahigülshire,38,full-time,bireysel,None
80b9d0ce-a667-4972-aabe-6a544bb66f63,476,2024-12-20,720.99,kira,Havale,Öcalan Ltd.,medium,False,Elhanmouth,43,kobi,bireysel,None
9a25a3ed-c506-4270-96e2-993a2959793b,476,2025-06-13,520.21,market,EFT,ŞOK Marketler,medium,True,Port Sulhihaven,52,full-time,bireysel,None
83ea4222-0392-47d4-a1f9-a94ac3d3a0ce,476,2025-06-19,489.92,market,Nakit,Zorlu Kısakürek Şti.,medium,False,New Sanurchester,50,öğrenci,bireysel,None
19e38879-69eb-4f2a-a5c7-397028a3eebe,477,2024-10-17,107.41,elektrik,Nakit,Migros,medium,True,West Revza,41,full-time,bireysel,Netflix
4897d250-0883-4184-a527-8983e1073cd5,477,2024-10-12,5.0,sgk,EFT,Arslan Ltd.,corporate,False,Port Vargıntown,18,öğrenci,kurumsal,None
5a18f4e5-d823-43cd-bbfe-9944678729fe,477,2025-04-29,844.56,giyim,Nakit,Çamurcuoğlu Yılmaz A.Ş.,low,False,Tatuberg,53,öğrenci,bireysel,None
2645a042-4711-4d6b-b8a0-95602d190e9c,477,2025-02-11,267.01,telefon faturası,Kredi Kartı,BİM,low,True,Eraslanside,61,kobi,bireysel,None
fa161f8a-f1dc-46d8-a6be-9f72f3a64195,477,2024-09-11,671.87,sinema,EFT,Selçuk Ecza,medium,False,New Seha,31,öğrenci,bireysel,None
029fc2c5-c92f-43d5-931b-bce29e60916c,477,2025-01-01,208.34,sinema,Nakit,Petrol Ofisi,medium,False,Alışıkside,54,full-time,bireysel,None
0432d455-1636-469a-b9fb-25861978a7fc,477,2024-10-05,689.06,market,EFT,Karadeniz Yorulmaz Ltd.,medium,False,Sayrakbury,53,freelancer,bireysel,None
9e1b5504-3ba0-4c2f-be2a-61eee7e5092a,477,2025-03-17,329.51,spotify,EFT,Aksu Şti.,medium,True,East Şirivanfurt,44,freelancer,bireysel,BluTV
dd2e5f21-3a8c-455b-a189-6ac16d8ebca8,477,2024-09-20,408.89,elektrik,Nakit,Bilir Arslan Şti.,medium,False,North Gökçebalanbury,41,full-time,bireysel,None
42f6228d-7b02-41fe-9321-9f4e6e04d7dd,477,2024-12-07,851.78,restoran,EFT,Türk A.Ş.,high,True,Lake Süvari,29,freelancer,bireysel,None
600857ce-a7d3-4374-9c5e-1063f5987dbd,478,2024-07-18,662.49,elektrik,Nakit,Fırat Yorulmaz Ltd.,medium,True,West Büreyre,39,öğrenci,bireysel,YouTube Premium
54d3806d-1a39-4851-9ad5-d492dd7c61f6,478,2024-08-21,359.37,fitness,EFT,Migros,high,False,North Feraye,48,freelancer,bireysel,None
df89742e-081c-4197-8721-42868f3f03aa,478,2025-05-31,760.68,kira,Nakit,Oyak Renault,medium,False,East Uçan,37,kobi,bireysel,None
3f0ae07c-e590-4c25-bcb2-6aa8e2015b9e,478,2025-06-08,351.68,kira,Kredi Kartı,Tarhan Ltd.,medium,True,Alaaddinland,22,full-time,bireysel,Netflix
f8aca57f-5da3-4f18-bb14-7a9e9c395540,478,2024-10-23,777.93,restoran,Kredi Kartı,Şişecam,high,False,Port Hafızashire,55,öğrenci,bireysel,None
20b80c72-d062-417f-aebf-a161c6cfb81a,478,2025-01-14,378.64,sinema,Nakit,Zengin Ertaş Ltd.,medium,False,New Demiryürek,32,öğrenci,bireysel,None
51315fb6-1962-44cd-bdbf-2d46e8f83595,478,2025-01-04,264.58,sinema,Havale,Şama Demirel Şti.,medium,False,Mazlumport,56,öğrenci,bireysel,None
61b1acaf-7e49-4ccd-8114-f6d97b886f20,478,2025-04-06,915.53,elektrik,Nakit,Turkcell,medium,False,North Sümeyyemouth,64,full-time,bireysel,None
fbed4d8b-c3a0-4539-bac7-48aa9f2456ba,478,2024-10-21,440.59,elektrik,Kredi Kartı,Demirel Öcalan A.Ş.,medium,False,Asimanview,27,freelancer,bireysel,None
51b272e9-2568-4d9f-8ee3-ac491127507f,478,2025-01-02,586.01,ofis kirası,Havale,Şensoy Hayrioğlu Şti.,corporate,False,West Alaaddinfort,38,freelancer,kurumsal,None
9a036bfe-f86b-4b11-8d57-8b74f6df45ba,479,2025-07-07,829.08,market,Kredi Kartı,Arçelik,low,False,Merdibury,53,öğrenci,bireysel,None
b5319a8f-484a-46b5-b551-9447c5f7b6b9,479,2024-11-09,633.75,telefon faturası,EFT,LC Waikiki,low,True,West İdehaven,41,öğrenci,bireysel,None
3db13e93-ee89-4e5e-889b-c95ee3c3bc32,479,2024-10-21,867.63,yurt dışı alışveriş,Nakit,Limak İnşaat,high,True,Lake Tokerland,21,full-time,bireysel,YouTube Premium
6669a030-a222-4139-bd2c-d167863136df,479,2025-06-10,1158.18,ulaşım,EFT,Turkcell,low,False,Durduside,42,öğrenci,bireysel,None
d9317499-4945-4f20-bd7c-13077d2185c2,479,2024-08-09,505.45,ulaşım,Kredi Kartı,Demir Şti.,low,False,East Kırgız,21,full-time,bireysel,None
c520b5a6-feec-4ef7-bf8d-dac56527f898,479,2024-09-02,930.69,ulaşım,Kredi Kartı,Petrol Ofisi,low,False,New Canfeza,32,freelancer,bireysel,None
5ce26f37-1a53-455e-9171-6f26843fe8c6,479,2024-10-25,500.17,restoran,EFT,Şafak Çorlu Ltd.,high,False,Akgündüzborough,41,kobi,bireysel,None
d50b85d7-e0e3-4846-a932-664dc7cb37c9,479,2025-07-09,601.96,internet,EFT,Turkcell,low,False,Bilginstad,31,öğrenci,bireysel,None
638f4b04-abf3-4391-b90b-a65be4090d94,479,2024-10-09,499.56,market,Havale,Akçay Demirel Şti.,medium,False,Aykutalpbury,32,freelancer,bireysel,None
657ef7a8-1d25-4255-b8cb-a37715e8f08d,479,2025-03-22,135.53,sinema,Nakit,Akçay Aslan Ltd.,medium,False,Yükselshire,64,öğrenci,bireysel,None
bfa0cd1c-d462-4f74-b5b3-ec48bc4a4c97,480,2024-12-18,564.51,elektrik,Havale,Masomo,medium,True,Kısakürekborough,62,full-time,bireysel,None
0a8364e9-5568-4ff1-a7dc-35efa421fdcb,480,2024-09-29,72.81,ofis kirası,Kredi Kartı,Havelsan,corporate,False,Aslanmouth,44,kobi,kurumsal,None
d79810f6-f01f-424a-9392-40fdcbf7af2a,480,2025-02-26,443.72,kira,EFT,Demir Şti.,medium,True,Baytalton,63,kobi,bireysel,None
8a052d5c-2e08-41c2-9bb5-56b985da50e5,480,2024-11-14,194.93,tatil,Kredi Kartı,Gül A.Ş.,high,True,Tokerchester,49,full-time,bireysel,None
decdebd4-7772-4822-9894-f3491be8c926,480,2025-07-16,317.79,lüks giyim,EFT,Vestel,high,False,Demirokfurt,19,full-time,bireysel,None
757b4f66-b760-40c6-a5ab-c3c9d211c14b,480,2025-01-16,147.73,spotify,Kredi Kartı,Sezer Ltd.,medium,False,Lake İlmaferville,38,öğrenci,bireysel,None
eb75bb7e-79ba-40d0-836f-50e56c2209c9,480,2025-03-22,489.45,internet,Havale,Durmuş Ltd.,low,False,East Telimchester,24,öğrenci,bireysel,None
f2b4eb4c-ffb3-46e2-b2cf-d1cb958077c6,480,2025-07-07,579.88,elektrik,Kredi Kartı,Soylu A.Ş.,medium,False,South Argu,30,öğrenci,bireysel,None
02e29f1a-af74-41dd-b50c-e1dda6e67b7f,480,2024-12-02,204.56,spotify,Kredi Kartı,Karadeniz Şti.,medium,True,North Nuretdin,58,full-time,bireysel,YouTube Premium
9fbb1630-8635-4b29-8db2-b4e858638ebe,480,2024-12-06,367.57,personel maaşı,Nakit,Yüksel Şti.,corporate,False,Zalihaview,32,öğrenci,kurumsal,None
643c2c33-c9d2-4446-a0ee-29c9be211488,481,2024-08-31,321.89,telefon faturası,Havale,Gülen Durmuş Şti.,low,False,Port Zekayi,45,öğrenci,bireysel,None
2b5bdee3-267b-4dd2-917e-a1741128f99e,481,2025-04-07,522.35,kira,Havale,Petkim,medium,False,Port Sebattin,53,öğrenci,bireysel,None
93633003-1f51-4afc-9273-8fc5be704b25,481,2024-09-19,86.19,restoran,Kredi Kartı,Durdu A.Ş.,high,True,Baymanside,45,freelancer,bireysel,Spotify
47b10f06-c263-485a-80fd-7b71ba2a704c,481,2025-02-14,45.75,sinema,Nakit,Şener A.Ş.,medium,False,Lake Nurseda,42,öğrenci,bireysel,None
c78fb66c-1603-4cc7-837f-714ef8855403,481,2024-10-03,454.81,spotify,Nakit,İnönü Yaman Ltd.,medium,False,Akgündüzmouth,29,full-time,bireysel,None
ad0d0c01-9250-4106-8075-7e6d744774da,481,2024-11-02,614.78,personel maaşı,EFT,Tofaş,corporate,True,Nerimborough,36,freelancer,kurumsal,YouTube Premium
dca618c9-8c01-4839-ac1a-6f8e1b95dedc,481,2024-12-05,632.66,spotify,Havale,Çamurcuoğlu Yüksel A.Ş.,medium,True,Sezginville,34,full-time,bireysel,Netflix
88585aad-d72a-4850-887f-bd1172f77255,481,2025-04-17,14.35,internet,EFT,Şafak Şti.,low,False,East Edgübayport,30,freelancer,bireysel,None
d22d83d6-2858-4b0a-b064-07eed9e4b1c1,481,2025-05-09,759.62,restoran,EFT,Hançer Zengin Şti.,high,False,Kısakürekhaven,49,öğrenci,bireysel,None
40a57cf7-8fe8-435a-acce-e80f508c70da,481,2024-10-25,91.35,personel maaşı,Havale,Limak İnşaat,corporate,True,South Canseven,37,öğrenci,kurumsal,None
af905f99-baf0-4d49-9deb-df85e0293e2e,482,2025-01-29,595.5,internet,Kredi Kartı,Şener Arslan A.Ş.,low,True,South Süheydaland,57,öğrenci,bireysel,None
ab768481-e7e0-446b-8ab3-7a882f7a8eeb,482,2024-08-03,68.6,ulaşım,EFT,Şama Gül Şti.,low,True,Apaydınfurt,58,full-time,bireysel,Netflix
ca2a49f4-67e7-451a-8232-362fdba0bef2,482,2025-05-22,544.45,sinema,Nakit,Dumanlı Zorlu Ltd.,medium,False,Port Anargül,44,öğrenci,bireysel,None
f15ddae2-4e80-4bf4-8d68-32a4fb365686,482,2024-10-14,407.08,spotify,Havale,Çamurcuoğlu Akar Şti.,medium,True,West Aköztown,29,freelancer,bireysel,Netflix
8b1c7683-b677-4264-b73d-73fa2d287112,482,2024-11-11,784.27,market,Havale,Vestel,medium,True,Sıylıhanland,27,kobi,bireysel,None
